Radius	Barionic density	Energy	Pressure	Energy density	Rest mass
3.31993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.32093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.32193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.32293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.32393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.32493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.32593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.32693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.32793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.32893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.32993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.33093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.33193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.33293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.33393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.33493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.33593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.33693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.33793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.33893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.33993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.34093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.34193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.34293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.34393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.34493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.34593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.34693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.34793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.34893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.34993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.35093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.35193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.35293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.35393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.35493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.35593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.35693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.35793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.35893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.35993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.36093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.36193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.36293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.36393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.36493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.36593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.36693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.36793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.36893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.36993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.37093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.37193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.37293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.37393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.37493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.37593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.37693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.37793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.37893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.37993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.38093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.38193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.38293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.38393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.38493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.38593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.38693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.38793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.38893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.38993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.39093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.39193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.39293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.39393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.39493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.39593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.39693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.39793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.39893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.39993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.40093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.40193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.40293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.40393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.40493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.40593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.40693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.40793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.40893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.40993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.41093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.41193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.41293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.41393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.41493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.41593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.41693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.41793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.41893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.41993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.42093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.42193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.42293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.42393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.42493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.42593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.42693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.42793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.42893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.42993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.43093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.43193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.43293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.43393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.43493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.43593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.43693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.43793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.43893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.43993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.44093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.44193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.44293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.44393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.44493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.44593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.44693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.44793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.44893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.44993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.45093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.45193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.45293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.45393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.45493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.45593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.45693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.45793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.45893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.45993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.46093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.46193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.46293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.46393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.46493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.46593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.46693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.46793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.46893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.46993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.47093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.47193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.47293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.47393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.47493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.47593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.47693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.47793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.47893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.47993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.48093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.48193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.48293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.48393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.48493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.48593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.48693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.48793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.48893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.48993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.49093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.49193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.49293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.49393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.49493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.49593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.49693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.49793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.49893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.49993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.50093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.50193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.50293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.50393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.50493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.50593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.50693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.50793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.50893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.50993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.51093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.51193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.51293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.51393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.51493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.51593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.51693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.51793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.51893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.51993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.52093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.52193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.52293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.52393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.52493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.52593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.52693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.52793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.52893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.52993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.53093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.53193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.53293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.53393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.53493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.53593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.53693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.53793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.53893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.53993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.54093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.54193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.54293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.54393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.54493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.54593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.54693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.54793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.54893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.54993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.55093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.55193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.55293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.55393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.55493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.55593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.55693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.55793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.55893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.55993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.56093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.56193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.56293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.56393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.56493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.56593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.56693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.56793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.56893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.56993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.57093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.57193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.57293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.57393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.57493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.57593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
3.57693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
